id;product_name;countries;ingredients;brands;stores;image_url;
3564700457795;"Bouquets de mache";"France";""mache/mâche",";"Notre Jardin,Marque Repère";"Leclerc";"http://static.openfoodfacts.org/images/products/356/470/045/7795/front_fr.7.400.jpg";
3564700050354;"Asperges vertes miniatures";"France";""asperges-vertes/Asperges vertes","eau/eau","sel/sel.",";"Notre Jardin,Marque Repère";"Leclerc";"http://static.openfoodfacts.org/images/products/356/470/005/0354/front_fr.6.400.jpg";
3564700179451;"Mache";"France";"";"Notre Jardin,Marque Repère";"";"http://static.openfoodfacts.org/images/products/356/470/017/9451/front_fr.5.400.jpg";
3564700179352;"Salade composée";"France";""frisee/Frisée","minimum/minimum","chicoree-rouge/chicorée rouge","minimum/minimum","iceberg/iceberg","minimum/minimum","scarole/scarole","minimum/minimum","/.",";"Notre jardin,Marque Repère";"Leclerc";"http://static.openfoodfacts.org/images/products/356/470/017/9352/front_fr.6.400.jpg";
20253479;"Echalotes traditionnelles";"France,Espagne";""echalotes/Echalotes.",";"Prince de Bretagne";"Lidl";"http://static.openfoodfacts.org/images/products/20253479/front_fr.23.400.jpg";
3248650139276;"Cœur de Laitue (3 à 4 Personnes)";"France";""laitue/Laitue.",";"Monoprix";"";"http://static.openfoodfacts.org/images/products/324/865/013/9276/front_fr.11.400.jpg";
3248650152183;"Épinards surgelé";"France";"";"Monoprix";"";"http://static.openfoodfacts.org/images/products/324/865/015/2183/front_fr.3.400.jpg";
3248653045352;"Coeur de laitue";"France";""laitue/Laitue",";"Monoprix,Monoprix P'tit Prix";"Monoprix";"http://static.openfoodfacts.org/images/products/324/865/304/5352/front_fr.8.400.jpg";
3245413985811;"Salade prête à consommer, Mâche";"France";""mache/Mâche.",";"Carrefour";"Carrefour";"http://static.openfoodfacts.org/images/products/324/541/398/5811/front_fr.14.400.jpg";
3245414061071;"Salade prête à consommer, Iceberg (Maxi Format) 6 portions";"France";""laitue-iceberg/Laitue Iceberg.",";"Carrefour";"Carrefour";"http://static.openfoodfacts.org/images/products/324/541/406/1071/front_fr.3.400.jpg";
3245412001444;"Asperges vertes";"France";""asperges/Asperges","eau/eau","sel/sel",";"Carrefour";"Carrefour";"null";
3245413157522;"Salade prête à consommer, Roquette (4 portions)";"France";""roquette/Roquette.",";"Carrefour";"Carrefour";"http://static.openfoodfacts.org/images/products/324/541/315/7522/front_fr.8.400.jpg";
3245413152527;"Salade prête à consommer Iceberg";"France";""laitue-iceberg/Laitue Iceberg",";"Carrefour";"";"http://static.openfoodfacts.org/images/products/324/541/315/2527/front_fr.9.400.jpg";
3245414480322;"Tomates séchées";"France";""tomates-sechees/Tomates séchées","huile-de-tournesol/huile de tournesol","ail/ail","sel/sel","vinaigre-de-vin/vinaigre de vin","acidifiants/acidifiants","antioxygenes/antioxygènes","/.","acide-lactique/acide lactique","acide-citrique/acide citrique","acide-ascorbique/acide ascorbique","anhydride-sulfureux/anhydride sulfureux",";"Carrefour";"Carrefour";"http://static.openfoodfacts.org/images/products/324/541/448/0322/front_fr.6.400.jpg";
3245411603236;"Pommes de terre de consommation bio Française Bio";"France";""pommes-de-terre-de-consommation-bio-variete-coquine/Pommes de terre de consommation bio Variété Coquine","categorie-2/Catégorie 2","calibre-30-60-mm/Calibre 30-60 mm",";"Française Bio";"Carrefour";"http://static.openfoodfacts.org/images/products/324/541/160/3236/front_fr.5.400.jpg";
3245671266257;"asperges blanches pic-nic";"France";""asperges/Asperges","eau/eau","sel/sel","acidifiant/acidifiant","acide-citrique/acide citrique",";"jardine";"Auchan";"http://static.openfoodfacts.org/images/products/324/567/126/6257/front_fr.9.400.jpg";
3245390230041;"Mâche";"France";""mache/Mâche.",";"Grand Jury,CMI (Carrefour Marchandises Internationales),Groupe Carrefour";"";"http://static.openfoodfacts.org/images/products/324/539/023/0041/front_fr.7.400.jpg";
22014795;"Fresh Zucchini";"Australia";""zucchini/Zucchini",";"Garden Greens,Aldi";"Aldi";"http://static.openfoodfacts.org/images/products/22014795/front_en.6.400.jpg";
20428839;"Rúcula";"España,Europe";""rucula/Rúcula.",";"Edulis,//Propiedad de://,Lidl Stiftung & Co. KG,//Perteneciente a://,Schwarz Beteiligungs GmbH";"Lidl";"http://static.openfoodfacts.org/images/products/20428839/front_es.7.400.jpg";
7582217010841;"Radis botte récoltes à la main France";"France";"";"Oceane";"";"http://static.openfoodfacts.org/images/products/758/221/701/0841/front_fr.3.400.jpg";
20107802;"Ail en flocons";"France";""ail-en-flocons/Ail en flocons.",";"Kania";"Lidl";"http://static.openfoodfacts.org/images/products/20107802/front_fr.4.400.jpg";
23015654;"Broccoli & Cauliflower Florets";"United Kingdom";""broccoli-cauliflower-florets/Broccoli & Caulîflower Florets",";"Asda";"Asda";"http://static.openfoodfacts.org/images/products/23015654/front_en.3.400.jpg";
4371507042074;"Bio Speisezwiebeln";"Deutschland";""bio-speisezweibeln-klasse-ii/Bio Speisezweibeln Klasse II","50-70-mm/50/70 mm",";"EDEKA Bio";"Edeka";"http://static.openfoodfacts.org/images/products/437/150/704/2074/front_de.7.400.jpg";
22961938;"Rahm-Spinat";"Deutschland";"";"Penny";"";"http://static.openfoodfacts.org/images/products/22961938/front_de.4.400.jpg";
20247812;"Mâche en culture traditionelle à grandes feuilles";"France";""maches/mâches",";"";"Lidl";"http://static.openfoodfacts.org/images/products/20247812/front_fr.4.400.jpg";
2960608001206;"Guisantes frescos en vaina";"España";""guisantes-frescos-en-vaina/Guisantes frescos en vaina.",";"Sin marca";"Carrefour";"http://static.openfoodfacts.org/images/products/296/060/800/1206/front_es.5.400.jpg";
26195070;"Sliced beetroot";"Australia";""beetroot/Beetroot","water/Water","sugar/Sugar","acidity-regulator/Acidity Regulator","260/260","salt/Salt.",";"New Season,Aldi";"Aldi";"http://static.openfoodfacts.org/images/products/26195070/front_en.9.400.jpg";
8020209022001;"Carottes";"France";""carottes/Carottes",";"Fonteverde";"Boucheries André";"http://static.openfoodfacts.org/images/products/802/020/902/2001/front_fr.3.400.jpg";
8029689005771;"Poivrons grillés à l'huile";"France";""poivrons-56/Poivrons 56‚","huile-de-tournesol-33/huile de tournesol 33‚","huile-d-olive-vierge-extra-8/huile d'olive vierge extra 8‚","sel/sel","ail/ail","vinaigre-de-vin/vinaigre de vin","persil/persil","basilic/basilic","piment/piment.",";"Bio Gustiamo";"";"http://static.openfoodfacts.org/images/products/802/968/900/5771/front_fr.5.400.jpg";
8029689009694;"Poivrons grillés aux herbes";"France";""poivrons-88/Poivrons 88‚","huile-de-tournesol/huile de tournesol","huile-d-olive-vierge-extra/huile d'olive vierge extra","sel/sel","ail/ail","vinaigre-de-vin/vinaigre de vin","persil/persil","basilic/basilic","piment/piment","jus-de-citron/jus de citron.",";"Biorganica nuova";"Satoriz";"null";
8020454003930;"Poivrons farcis au thon et aux câpres";"France";"";"";"";"null";
2579994001013;"Pimientos rojos";"España";""pimiento-rojo-dulce-variedad-ramiro-categoria/Pimiento rojo dulce. Variedad Ramiro. Categoría","240/240","i-calibre/I. Calibre","140/140",";"Sin marca";"Ahorramás";"http://static.openfoodfacts.org/images/products/257/999/400/1013/front_es.5.400.jpg";
2579994000993;"Pimientos rojos &quot;Isla Bonita&quot;";"España";""pimiento-rojo-dulce-de-la-variedad-ramiro-categoria/Pimiento rojo dulce de la variedad Ramiro. Categoría","240/240","i-calibre/I. Calibre","140/140",";"Isla Bonita,//Propiedad de://,Capespan Ibérica S.A.,//Perteneciente a://,Capespan Group Ltd.";"AhorraMas";"http://static.openfoodfacts.org/images/products/257/999/400/0993/front_es.4.400.jpg";
2611021000788;"Zanahorias";"España";""zanahorias-variedad/Zanahorias. Variedad","nantesa-categoria-i/Nantesa. Categoría I.",";"Sin marca";"Supercor Express";"http://static.openfoodfacts.org/images/products/261/102/100/0788/front_es.5.400.jpg";
4052561900479;"Zwiebeln";"Deutschland";""zwiebeln/Zwiebeln",";"Bio-Natura";"sky";"http://static.openfoodfacts.org/images/products/405/256/190/0479/front_de.6.400.jpg";
4052561900271;"Bio Zwiebeln";"Deutschland";""zwiebeln/Zwiebeln",";"Heilmann";"sky";"http://static.openfoodfacts.org/images/products/405/256/190/0271/front_de.6.400.jpg";
03237397;"Chantenay carrots";"United Kingdom";"";"Tesco";"";"http://static.openfoodfacts.org/images/products/03237397/front_en.3.400.jpg";
00512947;"Broccoli Florets";"United Kingdom";""broccoli-florets/Broccoli florets",";"Sainsbury";"";"http://static.openfoodfacts.org/images/products/00512947/front_en.3.400.jpg";
03246252;"Mediterranean roasting vegetables";"United Kingdom";""red-onion/red onion","pepper/pepper","courgette/courgette","cherry-tomato/cherry tomato",";"Tesco";"Tesco";"http://static.openfoodfacts.org/images/products/03246252/front_en.6.400.jpg";
01526008;"Cherry Tomatoes";"United Kingdom";""cherry-tomatoes-variety-genio/Cherry tomatoes variety Genio",";"Sainsbury's,by sainsbury's";"Sainsbury's";"http://static.openfoodfacts.org/images/products/01526008/front_en.6.400.jpg";
3234750022112;"Crème de Tomate séchée 100 g - Albert Ménès";"France";""tomates-sechees/Tomates séchées","court-bouillon/court bouillon","oignons-frais/oignons frais","huiles-d-olives-vierge-extra-et-de-tournesol/huiles d'olives vierge extra et de tournesol","basilic/basilic","origan/origan.","eau/eau","vinaigre/vinaigre","vin-blanc/vin blanc","sucre/sucre",";"Albert Ménès";"";"http://static.openfoodfacts.org/images/products/323/475/002/2112/front_fr.5.400.jpg";
3233260000177;"Mâche des Pays de Loire";"France";""mache/Mâche.",";"Val Nantais";"";"http://static.openfoodfacts.org/images/products/323/326/000/0177/front_fr.3.400.jpg";
3233261901015;"Mâche";"France";""mache-des-pays-de-loire/Mâche des Pays de Loire",";"Val Nantais";"HYPER U";"http://static.openfoodfacts.org/images/products/323/326/190/1015/front_fr.6.400.jpg";
7172827818397;"Laitue Iceberg";"France";""laitue-iceberg/Laitue iceberg.",";"Leader Price";"Franprix";"http://static.openfoodfacts.org/images/products/717/282/781/8397/front_fr.6.400.jpg";
7174001014120;"Pois mangetout";"France";""pois-mangetout/Pois mangetout.",";"Star Choice";"U Express";"http://static.openfoodfacts.org/images/products/717/400/101/4120/front_fr.6.400.jpg";
