"id";"product_name";"countries";"ingredients";"brands";"stores";"energy_100g (kcal)";"sugars (g)";"fat (g)";"nutriments";"image_url"
"5412841605101";"Frisk menthe extra forte";"France";"édulcorants, arômes, antiagglomérants, ., sorbitol, acésulfame K, sucralose, E551, E470b";"Frisk";"";"223.0";"0";"0";"proteins_value 0, saturated-fat_value 0, polyols_value 93.5, fat_value 0, sodium_value 0, energy_100g 937, carbohydrates_value 93.5, fiber_value 0, sugars_value 0, energy_value 937";""
"3564700091005";"Assortiment confiseries aromatisées";"France";"";"Copains Copines, Marque repère";"";;;;"";""
"5413548021010";"Schoko-Bons";"France";"Chocolat supérieur au LAIT, arômes), sucre, LAIT écrémé en poudre, huile de palme, NOISETTES 5‚, BEURRE concentré, chocolat noir, arômes), agents d'enrobage, sirop de glucose, émulsifiants, arômes., sucre, LAIT en poudre, beurre de cacao, pâte de cacao, émulsifiants, lécithines, SOJA, sucre, pâte de cacao, beurre de cacao, émulsifiants, lécithines, SOJA, gomme arabique, gomme schellac, lécithines, SOJA";"Kinder, Ferrero";"";"573.5722";"52.2";"36.6";"saturated-fat_value 21.2, proteins_value 8.3, cocoa_value 16.5, energy_value 2401, sodium_value 0.11023622047244096, sugars_value 52.2, energy_100g 2401, salt_value 0.280, fat_value 36.6, carbohydrates_value 52.5";""
"5413548021119";"Schoko-bons";"France";"chocolat supérieur au lait, arômes), sucre, lait écrémé en poudre, huile de palme, noisettes 5‚, beurre concentré, chocolat noir, arômes), agents d'enrobage, sirop de glucose, émulsifiants, arômes., sucre, lait en poudre, beurre de cacao, pâte de cacao, émulsifiants, lécithines, soja, sucre, pâte de cacao, beurre de cacao, émulsifiants, lécithines, soja, gomme arabique, gomme schellac, lécithines, soja";"kinder";"E.Leclerc";"2410";"52.5";"36.6";"";""
"5413548280189";"Kinder Schoko-Bons";"Frankreich, Deutschland";"Chocolat supérieur au _lait_, arômes), sucre, _lait_ écrémé en poudre, huile de palme, noisettes 5‚, _beurre_ concentré, chocolat noir, arômes), agents d'enrobage, sirop de glucose, émulsifiants, arômes., sucre, _lait_ en poudre, beurre de cacao, pâte de cacao, émulsifiants, lécithines, _soja_, sucre, pâte de cacao, beurre de cacao, émulsifiants, lécithines, _soja_, gomme arabique, gomme schellac, lécithines, _soja_";"Kinder, Ferrero";"Cora";"573.5722";"52.2";"36.6";"carbohydrates_value 52.5, fat_value 36.6, proteins_value 8.3, saturated-fat_value 21.2, salt_value 0.280, energy_100g 2401, sodium_value 0.11023622047244096, sugars_value 52.2, energy_value 2401";""
"5413548001180";"Tic Tac";"Belgique";"Sucre, Maltodextrine, Fructose, Epaississant, Gomme arabique, Amidon de riz, Aromes, Huiles essentielle de menthe, Agent d'enrobage, cire de carnauba";"Tic Tac";"Colruyt";"400.85556";;"0.3";"fat_value 0.3, energy_value 1678, carbohydrates_value 97.5, energy_100g 1678, proteins_value 0.1";""
"5413548015552";"Schoko-Bons - Kinder - 500 g";"France";"";"Kinder";"";"573.5722";"52.2";"36.6";"sugars_value 52.2, sodium_value 0.11023622047244094, energy_value 2401, energy_100g 2401, salt_value 0.280, saturated-fat_value 21.2, proteins_value 8.3, fat_value 36.6, carbohydrates_value 52.5";""
"5413548016382";"Schoko-bons";"France";"";"Kinder, Ferrero";"";;;;"";""
"5410358458487";"Chamallows schtroumpfs ";"France";"";"Haribo";"";;;;"";""
"5411178817317";"Super Barbecue Marshmallows";"Deutschland";"Glukose-Fruktosesirup, Zucker, Wasser, Dextrose, Maisstärke, Schweinegelatine, Aroma";"Super Barbecue";"";"339.22223";"71";"0";"salt_value 0.02, energy_100g 1420, energy_value 1420, sodium_value 0.007874015748031496, sugars_value 71, proteins_value 3.6, saturated-fat_value 0, carbohydrates_value 79, fat_value 0";""
"5411011140756";"Crocodiles";"France";"Sirop de glucose, sucre, eau, gélatine, acidifiant, arômes, colorants, E100, E120, E141, huiles végétales, agents d'enrobage, cire d'abeille, cire de carnauba., E330, maltodextrine, palmiste, cocos";"Astra Sweets";"Carrefour Market";;;;"";""
"5411011114450";"Pêches";"France";"Sucre, sirop de glucose, eau, gélatine, acidifiant, E330, malto-dextrine, arôme, colorants, E100, E120.";"Sans marque, Astra Sweets";"Auchan";;;;"";""
"5410057187022";"Filli-tubs";"France";"Sucre, sirop de glucose-fructose, farine de BLÉ, dextrose, amidon modifié, pomme de terre, acidifiants, huile végétale, palme, gélatine, arômes, colorant, E163, antixoydants, ., acide citrique, acide malique, acide ascorbique, E306";"Lutti";"";"371.71112";"70";"1.5";"salt_value 0.1, energy_100g 1556, sugars_value 70, sodium_value 0.0393700787401575, energy_value 1556, proteins_value 1.8, saturated-fat_value 1, carbohydrates_value 85, fat_value 1.5";""
"5410057187039";"Flexi-Fizz";"France";"Sucre, sirop de glucose-fructose, farine de blé, acidifiant, dextrose, huile végétale, arôme, antioxydant, colorant, E163, acide malique, acide citrique, acide ascorbique, d-tocophérol";"Lutti";"Carrefour";;;;"";""
"5410057790109";"Jack'gom gommes parisiennes";"France, États-Unis";"sucre, sirop de glucose, dextrose, gélatine, acifiant, acide citrique, concentré des fruits et de végétaux, arômes naturels, arôme naturel d'orange, concentré de spiruline, pomme, carthame, cassis, radis, paprika, orange, fruits de passion, mangue, gardéna";"Lutti";"";;;;"";""
"5410057169110";"Bubblizz Original";"France";"Sirop de glucose-fructose, sucre, gélatine, acidifiants, correcteur d'acidité, malate de sodium, colorants, arôme., acide citrique, acide malique, E120, E133, E170";"Lutti";"Leclerc, Cora";"334.44446";"62.6";"0";"proteins_value 4.8, saturated-fat_value 0, energy_value 1400, sugars_value 62.6, sodium_value 0.15748031496062992, salt_value 0.4, energy_100g 1400, fat_value 0, carbohydrates_value 74.5";""
"11148313";"Mini (offre eco)";"France";"";"Chupa Chups";"";;;;"";""
"7132";"California Bear Poop";"United States";"";"Drive-Thru Tree";"";"1100";"21";"12";"energy_100g 1100, sodium_value 55, saturated-fat_value 6, proteins_value 4, cholesterol_value 5, carbohydrates_value 23, fiber_value 1, iron_value 4, energy_value 210, sugars_value 21, energy-from-fat_value 100, fat_value 12, vitamin-a_value 2, calcium_value 6, vitamin-c_value 0, trans-fat_value 0";""
"4054411180802";"Waldbeeren";"France, Allemagne";"Sirop de glucose, sucre, acidifiant, acide citrique, concentrés de jus de fruits, de mure, sorbier des oiseliers, prunelles, fruit de l'églantier, framboise, sureau, groseille rouge, cassis), extrait d'échinacée, 0‚, arômes, vitamine C, colorant alimentaire, concentré d'aronia., 0‚";"Wiedenbauer";"Noz";"388.19446";"65";"0.1";"proteins_value 0.1, saturated-fat_value 0.1, salt_value 0.1, energy_100g 1625, energy_value 1625, sugars_value 65, sodium_value 0.0393700787401575, vitamin-c_value 250, fiber_value 0.1, carbohydrates_value 94, fat_value 0.1";""
"80310839";"Tic Tac goûts citron vert & orange";"France";"sucre, maltodextrines, acidifiant, acide tartrique, amidon de riz, épaississant, gomme arabique, arômes, jus de citron en poudre, colorants, antioxygène, acide ascorbique, agent d'enrobage, cire de carnauba, E160a, E141, E100, E120";"Tic Tac, Ferrero";"";"394.64444";;"0.4";"energy_100g 1652, carbohydrates_value 95, energy_value 1652, fat_value 0.4, proteins_value 0.1";""
"26055510";"BIBOP P!K";"France";"sirop de glucose, sucre, gélatine, dextrose, acidifiants, acide citrique, acide malique, correcteurs d'acidité, citrate tricalcique, malate acide de sodium, agent d'enrobage, citron, colorants, bleu patenté V, lutéine, anthocyanes, sirop de sucre inverti, cire de carnauba, arôme, concentrés de fruits et de plantes, carthame";"Haribo";"Aldi";"339.9389";"47";"0.5";"carbohydrates_value 76, fat_value 0.5, salt_value 0.17, energy_100g 1423, sugars_value 47, sodium_value 0.06692913385826772, energy_value 1423, proteins_value 5.6, saturated-fat_value 0.1";""
"87171891";"Les schtroumpfs";"France";"sirop de glucose, sucre, gélatine, dextrose, acidifiant, acide citrique, arôme, colorants, bleu patenté V, lutéine, anthocyanes, agents d'enrobage, cire d'abeille blanche et jaune, cire de carnauba";"Haribo";"Auchan";"337.07224";"43";"0.5";"fat_value 0.5, carbohydrates_value 75, saturated-fat_value 0.1, proteins_value 6.6, energy_value 1411, sugars_value 43, sodium_value 0.011811023622047242, energy_100g 1411, salt_value 0.03";""
"26042800";"SPORT Mania";"France";"Sirop de glucose, sucre, dextrose, gélatine, sirop de sucre mélassé, farine de _blé_, amidon, graisse de palme, _lactose_, protéines du _lait_, extrait de réglisse, maltodextrine, acidifiant, kiwi, épinard, ortie, extrait de caroube, sirop de sucre inverti, colorants, curcumine, carmins, carotènes végétaux, lutéine, anthocyanes, agent d'enrobage, cire d'abeille blanche et jaune, cire de carnauba., acide citrique, arôme, sel, concentrés de fruits et plantes, pomme";"Haribo";"Aldi";"347.82224";"48";"0.5";"carbohydrates_value 79, fat_value 0.5, energy_100g 1456, salt_value 0.05, sodium_value 0.0196850393700787, sugars_value 48, energy_value 1456, saturated-fat_value 0.1, proteins_value 5.8";""
"80052043";"Tic Tac Menthe";"France";"Sucre, fructose, amidon de riz, manodextrine, épaississant, gomme arabique, arômes, huile essentielle de menthe, agent d'enrobage, cire de carnauba, .";"Tic Tac, Ferrero";"Monoprix";"396.0778";;"0";"fat_value 0, energy_value 1658, carbohydrates_value 97.5, energy_100g 1658, proteins_value 0";""
"3215470514163";"Bouteilles Cola";"France";"sirop de glucose, sucre, gélatine, amidon modifié de blé, acidifiant, E330, arôme, colorant, E150c";"Zip & Zap, Patrelle";"Lidl";;;;"";""
"3215470509480";"Zip&Zap Boules Coco";"France";"Sucre, noix de coco râpée, sirop de glucose, amidon de blé, gélatine, protéines de lait hydrolysées, arôme vanille, dont lactose, colorants, E132, carmins, lutéine, extrait de paprika";"Zip&Zap, Patrelle";"LIdl";;;;"";""
"5900951139598";"intense 65% cacao";"France, Pologne";"sucre, pâte de cacao, cacahuètes, amidon, matière grasse végétale, sirop de glucose, stabilisant, gomme arabique, dextrine, émulsifiant, lécithine de soja, colorants, lait écrémé en poudre, agent d'enrobage, cire de carnauba, huile végétale, sel, arôme., E100, E120, E132, E133, E160e, E162, E171";"M&M's";"";"519.5833";"42.4";"30";"fiber_value 8.3, carbohydrates_value 48.6, fat_value 30, proteins_value 10.1, saturated-fat_value 13.9, salt_value 0.1524, energy_100g 2175, sugars_value 42.4, sodium_value 0.06, energy_value 2175";""
"5900353615966";"Cherrissimo";"United Kingdom";"";"mieszko";"";"439.0778";"52.6";"21.9";"carbohydrates_value 58.7, fat_value 21.9, trans-fat_value 0, energy_100g 1838, salt_value 0.01, sodium_value 0.003937007874015748, sugars_value 52.6, energy_value 1838, saturated-fat_value 14.1, cholesterol_value 7.75, proteins_value 4.3";""
"5900102013067";"Dark Chocolate 70% Cocoa ";"Hungary";"cocoa mass, sweetener, maltitol E965, cocoa butter, fat reduced cocoa powder, emulsifiers, flavours, _soya_ lecithines, polyglycerol polyricinoleate";"Wawel";"Tesco";"489.72223";"0.8";"39";"fiber_value 12, carbohydrates_value 34, fat_value 39, saturated-fat_value 24, proteins_value 8, energy_100g 2050, salt_value 0.02, sodium_value 0.007874015748031496, sugars_value 0.8, energy_value 2050";""
"00673068";"Sugar free peppermint gum";"United Kingdom";"Sorbitol, E965, E967, sucralose, tocopherol-rich extract, peppermint, menthol, gum arabic, glycerol, E903";"Marks & Spencer";"Marks & Spencer";"17.916666";"0";"0";"carbohydrates_value 72.2, fat_value 0, fiber_value 2, energy_100g 75, sodium_value 0.1, polyols_value 70, sugars_value 0, energy_value 75, saturated-fat_value 0, proteins_value 0.1";""
"26038483";"Mini Dragées goût Orange Citron Vert";"France";"Sucre, sirop de glucose, maltodextrine, acidifiant, acide citrique, amidon de riz, arômes, beurre de cacao, paprika émulsion, antiagglomérant, sels de magnésium d'acides gras, épaississant, gomme arabique, colorants, agent d'enrobage, cire de carnauba, curcumine, complexes cuivre-chlorophylles, complexes cuivre-chlorophyllines";"Folidouss";"Aldi";"402.76666";"94";"1";"saturated-fat_value 0.5, proteins_value 0, energy_100g 1686, salt_value 0.03, sodium_value 0.011811023622047244, sugars_value 94, energy_value 1686, carbohydrates_value 97, fat_value 1";""
"0010700531001";"Milk Duds";"United States";"";"";"";"1820";"20";"6";"saturated-fat_value 3.5, cholesterol_value 0, proteins_value 1, sodium_value 70, energy_100g 1820, fiber_value 0, carbohydrates_value 27, energy-from-fat_value 60, sugars_value 20, iron_value 0, energy_value 170, vitamin-c_value 0, trans-fat_value 0, vitamin-a_value 0, calcium_value 2, fat_value 6";""
"0010700088130";"Good & Plenty";"United States";"";"";"";"1460";"25";"0";"carbohydrates_value 35, fat_value 0, energy_100g 1460, salt_value 0.3048, energy_value 140, iron_value 2, sodium_value 120, sugars_value 25, saturated-fat_value 0, proteins_value 1, cholesterol_value 0";""
"0010700021526";"Milk Duds";"United States";"";"The Hershey Company";"";"1820";"20";"6";"fat_value 6, vitamin-a_value 0, calcium_value 2, vitamin-c_value 0, trans-fat_value 0, salt_value 0.2667, sugars_value 20, iron_value 0, energy_value 170, energy-from-fat_value 60, carbohydrates_value 27, fiber_value 0, energy_100g 1820, sodium_value 105, saturated-fat_value 3.5, cholesterol_value 0, proteins_value 1";""
"0010700024404";"Whoppers";"United States";"SUGAR, CORN SYRUP, PARTIALLY HYDROGENATED PALM KERNEL OIL, WHEY, _MILK_, COCOA, CONTAINS 2% OR LESS OF, MALTED _MILK_, BARLEY MALT, _WHEAT_ FLOUR, _MILK_, SALT, SODIUM BICARBONATE, RESINOUS GLAZE, SORBITAN TRISTERATE, _SOY_ LECITHIN, SALT, NATURAL AND ARTIFICIAL FLAVORS, CALCIUM CARBONATE, TAPIOCA DEXTRIN.";"The Hershey Company";"";"1940";"24";"7";"energy_100g 1940, sodium_value 95, proteins_value 1, cholesterol_value 0, saturated-fat_value 7, carbohydrates_value 31, fiber_value 0, salt_value 0.2413, iron_value 2, energy_value 190, sugars_value 24, energy-from-fat_value 60, fat_value 7, calcium_value 6, vitamin-a_value 0, trans-fat_value 0, vitamin-c_value 0";""
"3490090013030";"Bonbons Miel-Eucalyptus";"France";"Sucre, miel, huile essentielle d'eucalyptus 1°/00, menthol";"Provenance nature";"";;;;"";""
"3377460147161";"Caramels au lait";"France";"Sucre, crème, _lait_, sirop de glucose, _lait_ 14% dont en poudre, arôme.";"Polonia";"Carrefour Market";"386.28333";"70.2";"6.3";"energy_value 1617, sodium_value 0.09055118110236221, sugars_value 70.2, energy_100g 1617, salt_value 0.23, saturated-fat_value 4.2, proteins_value 5, fat_value 6.3, carbohydrates_value 76.4";""
"3374602531659";"Bonbons myrtille framboise noix Chartreuse";"France";"sucre, sirop de glucose, pulpes de fruits, noix, amandes, alcool, liqueur Chartreuse, sorbitol, miel, arômes, acide citrique, colorants origine naturelle, anthoncyanes et extrait de paprika.";"Chartreuse";"";;;;"";""
"3373030000874";"Sucettes Caramel au beurre salé de Bretagne";"France";"Sirop de glucose, _lait_ concentré sucré, sucre, _beurre_ salé, _crème_ fraiche, fleur de sel de Guérande";"Biscuiterie des Iles";"Carrefour";;;;"";""
"0070970471254";"Mike and Ike";"United States";"";"";"";"1460";"25";"0";"energy_100g 1460, energy_value 140, sodium_value 30, sugars_value 25, energy-from-fat_value 0, proteins_value 0, cholesterol_value 0, saturated-fat_value 0, carbohydrates_value 36, fat_value 0, trans-fat_value 0";""
"0070462098358";"Sour Patch Kids";"United States";"SUGAR, INVERT SUGAR, CORN SYRUP, MODIFIED CORN STARCH, TARTARIC ACID, CITRIC ACID, NATURAL AND ARTIFICIAL FLAVORING, YELLOW 6, RED 40, YELLOW 5 AND BLUE 1.";"";"";"1570";"26";"0";"energy_100g 1570, sugars_value 26, sodium_value 25, energy_value 150, proteins_value 0, carbohydrates_value 37, fat_value 0";""
"0070462431230";"Swedish Fish";"United States";"SUGAR, INVERT SUGAR, CORN SYRUP, MODIFIED CORN STARCH, CITRIC ACID, WHITE MINERAL OIL, ARTIFICIAL FLAVORS, RED 40 AND CARNAUBA WAX.";"";"";"1500";"31";"0";"proteins_value 0, energy_value 150, sugars_value 31, sodium_value 30, salt_value 0.0762, energy_100g 1500, fat_value 0, carbohydrates_value 38";""
"0075172079307";"Raspberry Licorice";"United States";"Molasses, wheat flour, raspberry puree, citric acid, natural raspberry flavor, black carrot juice, licorice extract.";"Panda";"Wholefoods";;"14";"0";"carbohydrates_value 24, fiber_value 0, sodium_value 65, saturated-fat_value 0, cholesterol_value 0, proteins_value 1, fat_value 0, vitamin-a_value 0, calcium_value 0, vitamin-c_value 0, trans-fat_value 0, sugars_value 14, iron_value 2";""
